coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date
cUSDC,CUSDC,5.4728427389783e-07,0.8836045056320401,0.5290269828291086,0.10820751064653501,2.015570248165682e-08,0.0030936572063551774,2022-03-17
THORChain,RUNE,0.0001960343321747484,0.8886107634543179,0.623058053965658,0.19783197831978316,0.006637488655407987,0.0030475591388168656,2022-03-17
Helium,HNT,0.0005565628193841277,0.886107634543179,0.5748160261651676,0.11904761904761901,0.00037083642819323156,0.0028949788209996163,2022-03-17
EOS,EOS,5.070690025118294e-05,0.8886107634543179,0.5380212591986917,0.10975609756097558,0.003940631204904441,0.002571677719581599,2022-03-17
Flow,FLOW,0.00013877677969735032,0.8936170212765958,0.570727718724448,0.09775454897406115,0.002048520209655484,0.0025326033119542407,2022-03-17
Aave,AAVE,0.0035708332938722363,0.8898623279098873,0.5862632869991823,0.1376306620209059,0.007020324416837697,0.002504620469599387,2022-03-17
IOTA,MIOTA,1.7325577325136422e-05,0.8811013767209012,0.5306623058053965,0.10162601626016257,0.00040654575941338604,0.0024741244510955206,2022-03-17
ECOMI,OMI,8.226391648452511e-08,0.8823529411764707,0.5224856909239575,0.05903987611304682,6.35573826768783e-05,0.002456943599756704,2022-03-17
cDAI,CDAI,5.322501400020134e-07,0.8811013767209012,0.5290269828291086,0.10820751064653501,3.237077761286884e-09,0.0024008481038534954,2022-03-17
Theta Fuel,TFUEL,3.987770138973443e-06,0.8873591989987485,0.5380212591986917,0.11285327138985674,0.00026442316694153087,0.002345851783441967,2022-03-17
Maker,MKR,0.05044099233157826,0.8911138923654569,0.570727718724448,0.12485481997677117,0.0016739494047387149,0.0023308145957640332,2022-03-17
Zcash,ZEC,0.003695538302234027,0.8811013767209012,0.5470155355682746,0.12272551296941538,0.006166378504926599,0.002315020375648501,2022-03-17
PancakeSwap,CAKE,0.00015794350277241153,0.8836045056320401,0.668847097301717,0.11633759194734802,0.007759276015191029,0.00224352881472868,2022-03-17
JUNO,JUNO,0.0009500871842923466,0.8848560700876096,0.5453802125919869,0.09427022841656986,0.00014351396285289158,0.002217826771860403,2022-03-17
Gala,GALA,5.58489192797117e-06,0.8798498122653317,0.5363859362224038,0.10530391018195895,0.0103363287240924,0.0021549691572188404,2022-03-17
BitTorrent,BTT,4.428709130905725e-11,0.8836045056320401,0.5355682747342599,0.10472319008904372,0.0012444312674816274,0.0020874700234134293,2022-03-17
Arweave,AR,0.0008156775060191325,0.9011264080100125,0.5560098119378577,0.08730158730158727,0.0006769262092446564,0.0020851475338317304,2022-03-17
Huobi BTC,HBTC,0.9925225518332483,0.8798498122653317,0.5216680294358135,0.102787456445993,3.786728525019525e-05,0.0020178153781870416,2022-03-17
Harmony,ONE,3.178521976734624e-06,0.8898623279098873,0.5502861815208503,0.10123886953155244,0.0011448519962416206,0.0019109832001771969,2022-03-17
Quant,QNT,0.0027818436300735138,0.8873591989987485,0.5429272281275551,0.10123886953155244,0.0003689195893346071,0.001898283490257778,2022-03-17
eCash,XEC,1.9355649707028842e-09,0.8785982478097623,0.5339329517579721,0.11691831204026323,0.0004075026253767789,0.0018706857890221633,2022-03-17
Bitcoin SV,BSV,0.0018945941834216291,0.8836045056320401,0.5388389206868356,0.09543166860240028,0.0014317208125157969,0.0018277530901511724,2022-03-17
NEO,NEO,0.0005010035841412287,0.8823529411764707,0.5494685200327064,0.1022067363530778,0.0022653060680082773,0.0017924218427656999,2022-03-17
Huobi Token,HT,0.00022102385719666363,0.8811013767209012,0.5388389206868356,0.10782036391792486,0.0005072321340319199,0.0017428387502814516,2022-03-17
TrueUSD,TUSD,2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10782036391792486,0.001668988808322101,0.0017361308575323026,2022-03-17
Xido Finance,XIDO,0.0011810583281842235,0.9399249061326659,1.0,0.37069299264421207,2.571415888770062e-05,0.0017051136290777784,2022-03-17
Celsius Network,CEL,7.933567648988199e-05,0.8823529411764707,0.552739165985282,0.11885404568331392,6.401208215147349e-05,0.0017039513321120197,2022-03-17
KuCoin Token,KCS,0.00044131986418597486,0.8735919899874844,0.5192150449713818,0.10181958962446765,0.0001551320410312955,0.001701122543438054,2022-03-17
Enjin Coin,ENJ,3.445157814954874e-05,0.886107634543179,0.5421095666394112,0.11207897793263644,0.0019529152393198922,0.0016295732359633793,2022-03-17
Stacks,STX,3.0569710184979385e-05,0.886107634543179,0.5290269828291086,0.13104916763453345,0.0004213594550737625,0.0016254774856594627,2022-03-17
Humans.ai,HEART,1.0057825067017175e-06,0.8735919899874844,0.47669664758789854,0.0,1.5514705786851595e-05,0.0016022407008458878,2022-03-17
Celo,CELO,7.302764104745677e-05,0.8498122653316647,0.6876533115290269,0.11653116531165308,0.012885040018021791,0.0015816614186206063,2022-03-17
Basic Attention Token,BAT,2.0650154620042295e-05,0.8836045056320401,0.5568274734260016,0.1546651180797522,0.003582986101608341,0.0015584175540165205,2022-03-17
Radix,XRD,3.123860423458532e-06,0.9061326658322904,0.5715453802125919,0.12233836624080524,3.828603061912359e-06,0.0015420299433340442,2022-03-17
NEXO,NEXO,5.361830122460996e-05,0.8886107634543179,0.5396565821749794,0.11188540456833138,9.369225679201962e-05,0.0015131832093227518,2022-03-17
Kusama,KSM,0.0032750834783216083,0.8898623279098873,0.5805396565821749,0.10801393728222994,0.001208178154146769,0.001476343569657246,2022-03-17
Amp,AMP,6.095777280737153e-07,0.8785982478097623,0.5322976287816843,0.10162601626016257,0.00011658564952408803,0.0014708747343182226,2022-03-17
Chiliz,CHZ,4.931791904607154e-06,0.9036295369211514,0.5486508585445625,0.11053039101819587,0.001866033756854438,0.0013118957459088956,2022-03-17
Kadena,KDA,0.00015139285058220073,0.8911138923654569,0.5306623058053965,0.09775454897406115,0.0008386107350023261,0.0012939195392547961,2022-03-17
Dash,DASH,0.0023511989027541003,0.8836045056320401,0.5224856909239575,0.10240030971738288,0.002855098529182909,0.0012419484994096752,2022-03-17
Frax Share,FXS,0.00042967426029226675,0.8836045056320401,0.5200327064595257,0.10569105691056908,5.4108408961669635e-05,0.0012339343389202446,2022-03-17
Convex Finance,CVX,0.0004539359350708253,0.8886107634543179,0.5478331970564185,0.12640340689121174,0.0003835757808114934,0.001220655047504707,2022-03-17
BitDAO,BIT,2.7658309211552368e-05,0.8848560700876096,0.5380212591986917,0.10820751064653501,0.0007308072080564649,0.0012187324359341802,2022-03-17
Pax Dollar,USDP,2.425075698890383e-05,0.8798498122653317,0.5282093213409648,0.10782036391792486,0.0012374066499408966,0.001198025877271119,2022-03-17
Synthetix Network Token,SNX,0.00010869230297193778,0.8823529411764707,0.5764513491414553,0.09639953542392564,0.0017250411209708567,0.0011535250048020057,2022-03-17
GateToken,GT,0.00015333378456448542,0.8760951188986233,0.5028618152085036,0.09833526906697636,0.00011730010576113179,0.0011511986377012594,2022-03-17
Loopring,LRC,1.7357869614266684e-05,0.8798498122653317,0.5339329517579721,0.10162601626016257,0.0015954369782635312,0.0010642215981600982,2022-03-17
NEM,XEM,2.373098118919655e-06,0.8848560700876096,0.5249386753883891,0.102787456445993,0.00022187083560735047,0.0010503404343463203,2022-03-17
Mina Protocol,MINA,4.900858301668385e-05,0.8648310387984982,0.6246933769419459,0.1211769260549748,0.0022914568198622465,0.001012818299782845,2022-03-17
Curve DAO Token,CRV,5.167736724232528e-05,0.8785982478097623,0.5739983646770236,0.10588463027487414,0.0028126328812470283,0.000995367067198093,2022-03-17
Oasis Network,ROSE,5.533044728969391e-06,0.8836045056320401,0.5298446443172525,0.09891598915989157,0.0007993719637348621,0.000940937609401661,2022-03-17
Secret,SCRT,0.00011475772166657741,0.886107634543179,0.5511038430089941,0.10762679055361979,0.00013691100774487086,0.0009267357029853865,2022-03-17
LINK,LN,0.003185800515136513,0.8823529411764707,0.5421095666394112,0.11227255129694151,3.498779808281143e-05,0.000926662061050855,2022-03-17
cUSDT,CUSDT,5.281379143985223e-07,0.8811013767209012,0.5282093213409648,0.10801393728222994,9.182865003223173e-08,0.0009150255658233369,2022-03-17
Compound,COMP,0.0027942170842105785,0.8823529411764707,0.5699100572363041,0.11672473867595816,0.0009537971605121187,0.0009029583386668823,2022-03-17
Anchor Protocol,ANC,6.914577308288741e-05,0.8748435544430538,0.46034341782502036,0.04316686024003094,0.0013439102020839765,0.0008874978957517745,2022-03-17
Decred,DCR,0.001281986895263027,0.8660826032540676,0.4709730171708912,0.09659310878823071,0.00018513619961968932,0.0008598078982227945,2022-03-17
IoTeX,IOTX,1.8719838929410604e-06,0.8623279098873592,0.5339329517579721,0.11924119241192407,0.0009288885082250685,0.0008593621227055031,2022-03-17
Holo,HOT,9.928963097265168e-08,0.8836045056320401,0.5175797219950939,0.10298102981029808,0.0007909831614666834,0.0008517543104908329,2022-03-17
Bitkub Coin,KUB,0.0001923950809579646,0.8785982478097623,0.5314799672935404,0.09930313588850172,4.9671347820610834e-05,0.0008219594721711403,2022-03-17
yearn.finance,YFI,0.46995373541234564,0.8760951188986233,0.5445625511038429,0.09852884243128143,0.0013773209043047264,0.000806930315300353,2022-03-17
Neutrino USD,USDN,2.4261674742554178e-05,0.8798498122653317,0.525756336876533,0.10956252419667051,0.00010473230756256403,0.0007992455454793304,2022-03-17
Nexus Mutual,NXM,0.0023092262053871944,0.8886107634543179,0.552739165985282,0.11478900503290744,3.7274499916101854e-07,0.0007596273122618052,2022-03-17
XDC Network,XDC,1.2688617034073798e-06,0.8961201501877347,0.5560098119378577,0.09717382888114595,0.00016470884773093464,0.0007457460853046463,2022-03-17
Smooth Love Potion,SLP,4.166180021869624e-07,0.8848560700876096,0.5592804578904332,0.09562524196670535,0.00409581766902511,0.0007436601102097977,2022-03-17
WAX,WAXP,6.717038719837825e-06,0.8823529411764707,0.5363859362224038,0.10027100271002708,0.00035350929371826857,0.0007222422091441486,2022-03-17
Qtum,QTUM,0.00014484219839198994,0.8848560700876096,0.5306623058053965,0.10549748354626401,0.0010633308169738303,0.0007158817879772511,2022-03-17
Sushi,SUSHI,7.787997600316847e-05,0.8961201501877347,0.5511038430089941,0.10975609756097558,0.002394163217997915,0.000711782539014573,2022-03-17
PAX Gold,PAXG,0.047213946969282196,0.8785982478097623,0.5322976287816843,0.10336817653890822,0.0003804069865077284,0.0007113098360669009,2022-03-17
1inch,1INCH,3.614989538404784e-05,0.8911138923654569,0.525756336876533,0.12485481997677117,0.0011071923058204483,0.0007109879272448171,2022-03-17
renBTC,RENBTC,0.9912017462583035,0.8836045056320401,0.5355682747342599,0.10298102981029808,0.0001773601706137664,0.0007058842281710304,2022-03-17
Livepeer,LPT,0.0005961093492731781,0.8973717146433041,0.5543744889615698,0.10356174990321329,0.00019410000866755103,0.0007050976871562743,2022-03-17
Marinade staked SOL,MSOL,0.002273561543462713,0.8973717146433041,0.5756336876533114,0.11324041811846687,0.00024387119256457905,0.0006985554388250044,2022-03-17
Bancor Network Token,BNT,5.628708545025139e-05,0.8873591989987485,0.5388389206868356,0.11014324428958573,0.0003122042919529355,0.0006825941451893587,2022-03-17
Ankr,ANKR,1.7646314976465598e-06,0.8823529411764707,0.5339329517579721,0.09833526906697636,0.00036726452674412636,0.0006815153366596408,2022-03-17
Pocket Network,POKT,1.6934066679234827e-05,0.8773466833541927,0.5282093213409648,0.09272164150212928,1.8761673947825036e-05,0.0006726157887027942,2022-03-17
Zilliqa,ZIL,1.0083846623029983e-06,0.8836045056320401,0.5388389206868356,0.10820751064653501,0.0005207135427983927,0.0006694270428094714,2022-03-17
OMG Network,OMG,0.0001002007167994423,0.8848560700876096,0.5322976287816843,0.11517615176151759,0.0013025842630501972,0.0006613870218839345,2022-03-17
Gnosis,GNO,0.007428924817158609,0.8823529411764707,0.5486508585445625,0.10317460317460314,2.0581990790660245e-05,0.0006518351538333773,2022-03-17
Render Token,RNDR,5.968371991924959e-05,0.8823529411764707,0.5372035977105477,0.09388308168795971,0.00034418245694578607,0.0006482323226681653,2022-03-17
Fei USD,FEI,2.4261674742554178e-05,0.8836045056320401,0.5306623058053965,0.10975609756097558,0.0001037065194945491,0.0006379874392591855,2022-03-17
ICON,ICX,1.8081279971138963e-05,0.8836045056320401,0.5192150449713818,0.08826945412311263,0.0004692337017366663,0.0006212255017279411,2022-03-17
SafeMoon,SFM,2.3341445830838253e-08,0.8961201501877347,0.4758789860997546,0.07859078590785906,5.35593623235723e-06,0.0006164424202585293,2022-03-17
Ravencoin,RVN,1.2512759818154346e-06,0.8848560700876096,0.525756336876533,0.09504452187379014,0.00024261921985870607,0.0006110810446447859,2022-03-17
IOST,IOST,5.532057670001148e-07,0.8811013767209012,0.5363859362224038,0.102787456445993,0.0006333080104217418,0.0005934875796614486,2022-03-17
Bitcoin Gold,BTG,0.0007259093093384661,0.8811013767209012,0.5339329517579721,0.10104529616724736,0.00010661686885153079,0.0005903338177784616,2022-03-17
Kava,KAVA,7.787997600316847e-05,0.8823529411764707,0.5388389206868356,0.1062717770034843,0.0002641028250082275,0.0005818713792320289,2022-03-17
Rally,RLY,4.76152347101123e-06,0.8998748435544431,0.6017988552739165,0.10782036391792486,0.00012140087605211514,0.0005729671135625759,2022-03-17
e-Radix,EXRD,3.1091578485427247e-06,0.8923654568210263,0.5690923957481602,0.12311265969802553,3.8604698261380586e-05,0.0005699491653602032,2022-03-17
UMA,UMA,0.00018657227901111058,0.8773466833541927,0.5233033524121014,0.09910956252419664,0.0010788896929749888,0.0005645298215454526,2022-03-17
OEC Token,OKT,0.0007999074174130695,0.8823529411764707,0.5478331970564185,0.09194734804490899,6.04941204912348e-05,0.0005633096336971123,2022-03-17
Songbird,SGB,1.5454195392611471e-06,0.8848560700876096,0.5396565821749794,0.08536585365853658,1.971068627795895e-05,0.0005537399849859314,2022-03-17
WOO Network,WOO,1.2424209524697256e-05,0.886107634543179,0.5609157808667211,0.11149825783972123,0.0008595906547185952,0.0005456256700738065,2022-03-17
Moonbeam,GLMR,5.847063618032167e-05,0.8760951188986233,0.5396565821749794,0.09252806813782422,0.0007728663312219825,0.00054138818607515,2022-03-17
Velas,VLX,5.174869624213532e-06,0.8836045056320401,0.5290269828291086,0.09852884243128143,5.8955119065662325e-05,0.000540823362089211,2022-03-17
Tether Gold,XAUT,0.04750896893458947,0.8823529411764707,0.5314799672935404,0.10356174990321329,4.6108922513613723e-05,0.0005377147863828271,2022-03-17
Horizen,ZEN,0.000956880453230343,0.8823529411764707,0.5453802125919869,0.09756097560975607,0.0004433256012593004,0.0005338240420186591,2022-03-17
Sapphire,SAPP,1.3823501617550619e-05,0.8873591989987485,0.5380212591986917,0.09930313588850172,4.1755265231691845e-06,0.0005321459667216459,2022-03-17
Rocket Pool,RPL,0.0007038311852899779,0.8848560700876096,0.5004088307440718,0.11362756484707699,3.0499299959089543e-05,0.0005205144456461793,2022-03-17
Golem,GLM,1.131938137863126e-05,0.8823529411764707,0.5306623058053965,0.09097948122338365,0.00020861378184109736,0.0005161608396812867,2022-03-17
Liquity USD,LUSD,2.4504291490339764e-05,0.8823529411764707,0.5298446443172525,0.10820751064653501,6.539078315490096e-05,0.0005148624687295472,2022-03-17
Audius,AUDIO,1.803520705073448e-05,0.8823529411764707,0.5363859362224038,0.09910956252419664,0.00011350048346898163,0.0005051155095386937,2022-03-17
STEPN,GMT,1.8467525833613615e-05,0.8973717146433041,0.8757154538021259,1.0,0.02344924387884644,0.000503189377402518,2022-03-17
Baby Doge Coin,BABYDOGE,3.2656214251939735e-14,0.886107634543179,0.5183973834832378,0.09427022841656986,0.0001696797833262784,0.0004950071511398445,2022-03-17
Siacoin,SC,2.1653315573788174e-07,0.8886107634543179,0.5298446443172525,0.0967866821525358,0.0001454967722308913,0.000493290108644933,2022-03-17
Ontology,ONT,1.2371076456932212e-05,0.886107634543179,0.5453802125919869,0.102787456445993,0.0004574841485592876,0.0004908298157217992,2022-03-17
0x,ZRX,1.2571429367253547e-05,0.8848560700876096,0.5412919051512673,0.10607820363917922,0.00041812929886618294,0.00048111885727857907,2022-03-17
Metis Token,METIS,0.0035485125530759624,0.8898623279098873,0.5273916598528209,0.09349593495934957,0.0006263059181368415,0.00048086464589273297,2022-03-17
APENFT,NFT,3.730033551470186e-11,0.8823529411764707,0.5363859362224038,0.09794812233836622,0.0009128852201458473,0.00046499067568704134,2022-03-17
Synapse,SYN,5.871325292810725e-05,0.886107634543179,0.6189697465249386,0.10588463027487414,0.0001516446308674708,0.00046408390065444383,2022-03-17
dYdX,DYDX,0.00011645603890107649,0.8811013767209012,0.5560098119378577,0.09775454897406115,0.0014592650232994272,0.0004443086823764566,2022-03-17
SwissBorg,CHSB,1.035090384482076e-05,0.8760951188986233,0.526573998364677,0.09310878823073943,1.2383298229545719e-05,0.0004409974679627904,2022-03-17
Everdome,DOME,1.1616830680198308e-06,0.8498122653316647,0.6353229762878168,0.11536972512582266,0.001026338374686486,0.0004405750335895691,2022-03-17
SKALE,SKL,2.9850836437251767e-06,0.8836045056320401,0.5069501226492231,0.10549748354626401,0.0001460054287550854,0.000430088563605015,2022-03-17
Dogelon Mars,ELON,1.735748146347455e-11,0.8886107634543179,0.5200327064595257,0.10123886953155244,0.00013962726016559534,0.0004244897134673027,2022-03-17
Convex CRV,CVXCRV,5.094951699896853e-05,0.9086357947434294,0.5960752248569092,0.11227255129694151,4.902721180751654e-06,0.0004233873524564846,2022-03-17
Olympus,OHM,0.00067568764254685,0.8836045056320401,0.5241210139002452,0.07955865272938442,0.00015208331238236419,0.0004193500613255784,2022-03-17
Constellation,DAG,3.615401954472127e-06,0.8798498122653317,0.5118560915780866,0.1322106078203639,1.5973444272837097e-05,0.0004008298177442817,2022-03-17
Immutable X,IMX,3.8576062861903696e-05,0.8823529411764707,0.5363859362224038,0.10820751064653501,0.0012943820665603978,0.0003973824017692324,2022-03-17
Gemini Dollar,GUSD,2.423991202027781e-05,0.8798498122653317,0.526573998364677,0.10782036391792486,4.487365819674001e-05,0.0003932929361646826,2022-03-17
JUST,JST,1.2127964485033047e-06,0.8873591989987485,0.5461978740801308,0.09949670925280679,0.0008016579923995875,0.00038588124084808933,2022-03-17
NuCypher,NU,1.0263877217390071e-05,0.886107634543179,0.5347506132461161,0.08730158730158727,7.677256190623858e-05,0.00037760737936459016,2022-03-17
Polymath,POLY,9.609442801913235e-06,0.8836045056320401,0.5519215044971381,0.09891598915989157,0.0002812651367491469,0.00037459356254342926,2022-03-17
Ethereum Name Service,ENS,0.00036635128912022906,0.8773466833541927,0.5895339329517579,0.11362756484707699,0.0022577471099734857,0.0003669038327453999,2022-03-17
Illuvium,ILV,0.01319082996031847,0.8898623279098873,0.5650040883074406,0.11285327138985674,0.00018940847254816944,0.00036577424018506,2022-03-17
REN,REN,8.320541329302313e-06,0.8836045056320401,0.5372035977105477,0.07839721254355399,0.0007851755118664426,0.00035776071886128174,2022-03-17
Decentralized Social,DESO,0.0007904453642494317,0.8573216520650814,0.49713818479149624,0.11827332559039873,1.1493973512179908e-05,0.00035774365210745505,2022-03-17
Keep Network,KEEP,1.513426285913702e-05,0.8823529411764707,0.5470155355682746,0.0952380952380952,3.215717604895754e-05,0.0003567659773671567,2022-03-17
Hive,HIVE,2.2368730352981486e-05,0.8848560700876096,0.579721995094031,0.10956252419667051,0.00047454022049205557,0.0003566138520760063,2022-03-17
Flux,FLUX,3.469419489733433e-05,0.8836045056320401,0.5306623058053965,0.11653116531165308,0.00019243945716415525,0.0003385975828796449,2022-03-17
Nervos Network,CKB,2.6259888413280144e-07,0.8836045056320401,0.5494685200327064,0.10317460317460314,0.00010159535931014578,0.00033590528442251804,2022-03-17
Nano,XNO,5.895586967589284e-05,0.9123904881101377,0.6107931316434995,0.18408826945412304,0.004705848735979295,0.00033437342728893384,2022-03-17
HUSD,HUSD,2.4248282298076414e-05,0.8798498122653317,0.5282093213409648,0.10801393728222994,0.0003709525411403371,0.00032997238518125104,2022-03-17
Lido DAO,LDO,7.035885682181534e-05,0.9011264080100125,0.508585445625511,0.1523422377080913,0.00011302448425055885,0.00032814931206329406,2022-03-17
DeFi Kingdoms,JEWEL,0.000105053051755154,0.8898623279098873,0.5715453802125919,0.09001161440185829,0.00023356862384814976,0.0003268189931380669,2022-03-17
Ultra,UOS,2.838615945490912e-05,0.8873591989987485,0.5478331970564185,0.10065814943863721,7.241134442350917e-05,0.000324220791204983,2022-03-17
Spell Token,SPELL,8.434907028049468e-08,0.8898623279098873,0.5118560915780866,0.08691444057297713,0.0008117502736127335,0.0003236598099447998,2022-03-17
Telcoin,TEL,1.2497743518675995e-07,0.8948685857321652,0.5699100572363041,0.10530391018195895,3.779808697385421e-05,0.00032363662859214283,2022-03-17
Syscoin,SYS,1.2066277036689182e-05,0.904881101376721,0.5789043336058871,0.09969028261711185,0.00020133322215978646,0.00032274711232079586,2022-03-17
FLEX Coin,FLEX,9.583361533930177e-05,0.8811013767209012,0.5273916598528209,0.10917537746806037,0.022803366758410465,0.0003166593816434799,2022-03-17
ConstitutionDAO,PEOPLE,1.4799062833371109e-06,0.886107634543179,0.5314799672935404,0.097367402245451,0.002571258436368769,0.00031392621266654287,2022-03-17
Kyber Network Crystal,KNC,7.302764104745677e-05,0.8936170212765958,0.5134914145543744,0.09969028261711185,0.0003437924334356334,0.0003127311017609289,2022-03-17
LooksRare,LOOKS,3.0327093437193803e-05,0.9036295369211514,0.5053147996729355,0.12717770034843204,0.0009145172223977918,0.00031053211805511796,2022-03-17
Tomb,TOMB,2.8871392950480293e-05,0.8760951188986233,0.5404742436631234,0.08846302748741773,0.00018703900550284228,0.00030910909047158857,2022-03-17
Lisk,LSK,5.094951699896853e-05,0.8760951188986233,0.552739165985282,0.10704607046070458,0.0001543584840463865,0.0003072912273268815,2022-03-17
DigitalBits,XDB,9.584792940338219e-06,0.8760951188986233,0.5404742436631234,0.14808362369337977,2.7059995456567525e-05,0.0003046530659427698,2022-03-17
DigiByte,DGB,4.836925232069159e-07,0.886107634543179,0.5396565821749794,0.10123886953155244,0.0002091997319251456,0.0003045271644843266,2022-03-17
Persistence,XPRT,8.758464591459187e-05,0.8798498122653317,0.6026165167620604,0.12156407278358496,9.846726581346787e-05,0.00030030624982429175,2022-03-17
PlayDapp,PLA,1.9713653973589938e-05,0.8836045056320401,0.5412919051512673,0.10259388308168796,0.0003780082452601876,0.00029540729896216777,2022-03-17
Tenset,10SET,7.982090998545315e-05,0.8823529411764707,0.5306623058053965,0.17479674796747963,4.0500530808628885e-05,0.000289193035392599,2022-03-17
Stargaze,STARS,9.407682714454743e-06,0.8823529411764707,0.49959116925592795,0.06755710414246997,2.4552511594671894e-05,0.0002876083813720446,2022-03-17
Ronin,RON,4.682503228661358e-05,0.8811013767209012,0.5576451349141455,0.10046457607433215,4.033227318883031e-05,0.0002832616503038348,2022-03-17
Trust Wallet Token,TWT,1.977981556071107e-05,0.8735919899874844,0.6345053147996729,0.12911343399148273,0.0004580121025823466,0.0002817389425172884,2022-03-17
Casper Network,CSPR,1.6329703670816244e-06,0.8986232790988735,0.5789043336058871,0.11517615176151759,0.00017884628515515104,0.0002766987824370786,2022-03-17
Tokemak,TOKE,0.0005847063621272556,0.8886107634543179,0.4938675388389206,0.08517228029423149,0.00010499415287363751,0.00027657810126100867,2022-03-17
SafeMoon [OLD],SAFEMOON,1.2469020874017579e-11,0.8836045056320401,0.5445625511038429,0.1062717770034843,1.5174945529556238e-08,0.0002732307520811047,2022-03-17
Radio Caca,RACA,3.244729619404798e-08,0.8811013767209012,0.5314799672935404,0.12427409988385596,0.00029596372058489915,0.00027236358727797904,2022-03-17
Pirate Chain,ARRR,3.4936811645119914e-05,0.8773466833541927,0.5306623058053965,0.15079365079365076,2.0467586656065973e-05,0.0002705462009302302,2022-03-17
SXP,SXP,3.420896140176316e-05,0.8873591989987485,0.5690923957481602,0.11672473867595816,0.0011802263139059,0.0002675366263133579,2022-03-17
MAI,MIMATIC,2.4261674742554178e-05,0.8836045056320401,0.5306623058053965,0.10956252419667051,9.937516307893618e-05,0.0002627798550155619,2022-03-17
Floki Inu,FLOKI,7.006157370442303e-10,0.8811013767209012,0.543744889615699,0.08962446767324814,0.0001263203228825985,0.0002558366745652502,2022-03-17
Injective,INJ,0.0001310130437682116,0.8911138923654569,0.5396565821749794,0.11014324428958573,0.00044862107314592986,0.00025389832096325653,2022-03-17
Mobox,MBOX,5.119213374675411e-05,0.8760951188986233,0.5551921504497137,0.11885404568331392,0.0007352088674352949,0.00025208192429135637,2022-03-17
MXC,MXC,2.5716889671733184e-06,0.8748435544430538,0.5421095666394112,0.14072783584978701,0.00039489020818486074,0.00024867902568852815,2022-03-17
Everscale,EVER,4.674982077076112e-06,0.8811013767209012,0.5167620605069502,0.10588463027487414,2.5786567660274997e-07,0.0002482812133679621,2022-03-17
Perpetual Protocol,PERP,9.583361533930177e-05,0.886107634543179,0.5470155355682746,0.10472319008904372,0.0001593101221428654,0.0002468590762349684,2022-03-17
Zenon,ZNN,0.00012640332556028547,0.8898623279098873,0.5069501226492231,0.08594657375145177,6.581669172779077e-07,0.00024674213469342014,2022-03-17
WINkLink,WIN,6.450772139930898e-09,0.8811013767209012,0.5273916598528209,0.09969028261711185,0.0013573865879773102,0.0002451724907565696,2022-03-17
Coin98,C98,3.3238494410620824e-05,0.8848560700876096,0.5470155355682746,0.11498257839721251,0.0005669294128101878,0.00024266753742212719,2022-03-17
WazirX,WRX,1.3508172630453693e-05,0.8798498122653317,0.526573998364677,0.08420441347270613,0.00010984150162473038,0.0002426614202460161,2022-03-17
Serum,SRM,4.609718204325683e-05,0.8873591989987485,0.5429272281275551,0.1049167634533488,0.0004994313013534846,0.0002417265696044166,2022-03-17
Lido Staked SOL,STSOL,0.0022628864065601475,0.8986232790988735,0.5805396565821749,0.11343399148277192,7.43367791268874e-05,0.00024092808933609634,2022-03-17
Zipmex Token,ZMT,6.890315633510182e-05,0.8785982478097623,0.5429272281275551,0.10859465737514515,0.0002504142701917749,0.00024077246409754394,2022-03-17
Mirror Protocol,MIR,4.148746383533071e-05,0.8873591989987485,0.5314799672935404,0.07530003871467286,0.0008627750872459485,0.00023592259497203657,2022-03-17
Creditcoin,CTC,2.838615945490912e-05,0.8798498122653317,0.5543744889615698,0.11188540456833138,5.3864342205006544e-05,0.00022802846102933867,2022-03-17
Tribe,TRIBE,1.2899422948584882e-05,0.8748435544430538,0.5110384300899427,0.10007742934572203,0.00013947086066898117,0.0002271404833946625,2022-03-17
VVS Finance,VVS,5.346164605273662e-10,0.8811013767209012,0.5175797219950939,0.0830429732868757,4.796676418876757e-05,0.00021941858913155355,2022-03-17
Metahero,HERO,1.0844339918437493e-06,0.8748435544430538,0.5200327064595257,0.08284939992257062,0.00013443228026321571,0.00021772500504699095,2022-03-17
Yield Guild Games,YGG,6.429343812717571e-05,0.9086357947434294,0.6067048242027799,0.10549748354626401,0.0005609490523211797,0.00021423684999345502,2022-03-17
Function X,FX,1.1895183706150788e-05,0.8710888610763454,0.5306623058053965,0.10317460317460314,4.8152489669792665e-05,0.00021209118765126844,2022-03-17
API3,API3,0.00011257417093650712,0.8848560700876096,0.5183973834832378,0.07975222609368948,0.000529701689478991,0.00021205886726069704,2022-03-17
Dent,DENT,5.836355961954992e-08,0.8785982478097623,0.5470155355682746,0.09988385598141693,0.0002652378907733028,0.0002120053526010085,2022-03-17
Raydium,RAY,6.11394204059631e-05,0.8886107634543179,0.5314799672935404,0.10607820363917922,0.00035520733553251813,0.00021105486817373813,2022-03-17
Fetch.ai,FET,8.079307496979107e-06,0.8936170212765958,0.5412919051512673,0.09639953542392564,0.00031447190341615035,0.00021079325999183606,2022-03-17
Escoin Token,ELG,8.030614348102433e-05,0.8873591989987485,0.5159443990188062,0.11130468447541615,1.249846183636723e-05,0.0002100249699914599,2022-03-17
